model,pl,gl,cl,mqts,bs,cpl,configuration,precision,e2e_processed_tok_sec,prev_e2e_processed_tok_sec,e2e_processed_tok_sec_delta,tag,config_id,execution_mode,sdk_version,platform,tools,customer_id,model_url,input_size,model_framework,branch,customer,max_nsp,apps_version,platform_version,sdk_id,last_rel_sdk,jira_number,qpc_size_GB,compile_time,cores,curr_decode_tok_sec,curr_prefill_tok_sec,curr_total_tok_sec,curr_tpot_ms,curr_ttft_ms,decode_tok_sec_delta,dfs,host_app,instances,mos,ols,prefill_tok_sec_delta,prev_decode_tok_sec,prev_prefill_tok_sec,prev_total_tok_sec,prev_tpot_ms,prev_ttft_ms,tdp,total_tok_sec_delta,tpot_ms_delta,ttft_ms_delta,system_os,num_cards,status,failure_cause,is_regressed_decode,is_regressed_prefill,is_regressed_total,is_regressed_tpot,is_regressed_ttft,regression_code,avg_latency_sec,e2e_generated_tok_sec,prev_e2e_generated_tok_sec,prev_avg_latency_sec,e2e_generated_tok_sec_delta,avg_latency_sec_delta,is_regressed_e2e_processed_tok_sec,is_regressed_e2e_generated_tok_sec,is_regressed_avg_latency_sec,derated_ttft(sec),derated_decode_tpt(tok/sec),derated_e2e_tpt(tok/sec),execution_time,derated_decode_tpt_per_card(tok/sec),derated_e2e_tpt_per_card(tok/sec),total_token_throughput_tok_sec,mean_ttft_sec,prev_total_token_throughput_sec,prev_mean_ttft_sec,total_token_throughput_sec_delta,mean_ttft_sec_delta,is_regressed_total_token_throughput_sec,is_regressed_mean_ttft_sec,e2e_tok_sec,prev_e2e_tok_sec,e2e_tok_sec_delta,is_regressed_e2e,average_ttft(sec),prev_avg_ttft_sec,avg_ttft_sec_delta,is_regressed_avg_ttft_sec,request_throughput(req/s),output_token_throughput(tok/s),mean_tpot(ms),mean_itl(ms),prev_request_throughput_req_sec,prev_output_token_throughput_tok_sec,prev_mean_tpot_ms,prev_mean_itl_ms,is_regressed_request_throughput_req_sec,is_regressed_output_token_throughput_tok_sec,is_regressed_mean_tpot_ms,is_regressed_mean_itl_ms,request_throughput_req_sec_delta,output_token_throughput_tok_sec_delta,mean_tpot_ms_delta,mean_itl_ms_delta,median_dram_utilization_%,median_dram_bw_KBps,model_load_time(sec),prev_sdk_value,prev_sdk_branch
Mistral-7B-Instruct-v0.2,4096,4096,8192,4,1,128,P2P,mx6,111.42,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-7B-Instruct-v0.2-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136938,https://huggingface.co/mistralai/Mistral-7B-Instruct-v0.2,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,7.21, 00:24:08,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:10:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,21.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-7B-Instruct-v0.2,4096,4096,8192,4,4,128,P2P,mx6,282.79,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-7B-Instruct-v0.2-onnx-precision-mx6-bs-4-mos-default-ols-default-inst-1-bs-4-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136941,https://huggingface.co/mistralai/Mistral-7B-Instruct-v0.2,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,7.21, 00:24:54,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:04:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,20.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-7B-Instruct-v0.2,4096,4096,8192,4,8,128,P2P,mx6,517.3,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-7B-Instruct-v0.2-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136944,https://huggingface.co/mistralai/Mistral-7B-Instruct-v0.2,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,7.22, 00:26:24,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:02:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,21.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-7B-Instruct-v0.2,4096,4096,8192,4,16,128,P2P,mx6,539.35,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-7B-Instruct-v0.2-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136947,https://huggingface.co/mistralai/Mistral-7B-Instruct-v0.2,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,6.28, 01:30:14,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:02:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,20.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-7B-Instruct-v0.2,4096,4096,8192,4,32,128,P2P,mx6,693.44,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-7B-Instruct-v0.2-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136950,https://huggingface.co/mistralai/Mistral-7B-Instruct-v0.2,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,6.31, 01:36:40,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:03:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,20.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-Nemo-Instruct-2407,5000,300,5300,8,1,128,P2P,mx6,110.63,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-Nemo-Instruct-2407-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-5300-gl-300-pl-5000-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,137079,https://huggingface.co/mistralai/Mistral-Nemo-Instruct-2407,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,28.72, 05:56:04,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:10:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.165,27455368.0,86.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-Nemo-Instruct-2407,5000,300,5300,8,8,128,P2P,mx6,408.35,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-Nemo-Instruct-2407-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-5300-gl-300-pl-5000-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,137082,https://huggingface.co/mistralai/Mistral-Nemo-Instruct-2407,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,28.67, 05:55:44,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:04:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.31,14370136.0,91.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-Nemo-Instruct-2407,5000,300,5300,8,16,128,P2P,mx6,447.76,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-Nemo-Instruct-2407-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-5300-gl-300-pl-5000-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,137085,https://huggingface.co/mistralai/Mistral-Nemo-Instruct-2407,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,18.69, 05:27:05,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:04:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.62,11840832.0,74.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-Nemo-Instruct-2407,5000,300,5300,8,32,128,P2P,mx6,592.06,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-Nemo-Instruct-2407-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-5300-gl-300-pl-5000-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,137088,https://huggingface.co/mistralai/Mistral-Nemo-Instruct-2407,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,18.72, 05:32:15,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:04:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.175,9717056.0,75.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-Nemo-Instruct-2407,5000,300,5300,16,1,128,P2P,mx6,43.79,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-Nemo-Instruct-2407-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-5300-gl-300-pl-5000-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,137091,https://huggingface.co/mistralai/Mistral-Nemo-Instruct-2407,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,48.81, 06:01:59,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:33:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.28,10185048.0,669.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-Nemo-Instruct-2407,5000,300,5300,16,8,128,P2P,mx6,60.82,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-Nemo-Instruct-2407-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-5300-gl-300-pl-5000-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,137094,https://huggingface.co/mistralai/Mistral-Nemo-Instruct-2407,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,48.86, 06:01:51,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:27:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.345,12342496.0,672.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-Nemo-Instruct-2407,5000,300,5300,16,16,128,P2P,mx6,45.09,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-Nemo-Instruct-2407-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-5300-gl-300-pl-5000-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,137097,https://huggingface.co/mistralai/Mistral-Nemo-Instruct-2407,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,29.02, 05:54:32,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:32:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.02,10170896.0,665.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mistral-Nemo-Instruct-2407,5000,300,5300,16,32,128,P2P,mx6,45.66,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mistral-Nemo-Instruct-2407-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-5300-gl-300-pl-5000-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,137100,https://huggingface.co/mistralai/Mistral-Nemo-Instruct-2407,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,29.02, 05:54:39,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:43:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.13,9648736.0,706.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mixtral-8x7B,4096,4096,8192,4,1,128,P2P,mx6,51.45,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mixtral-8x7B-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136965,https://huggingface.co/mistralai/Mixtral-8x7B-Instruct-v0.1,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,36.11, 05:40:06,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,168.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mixtral-8x7B,4096,4096,8192,4,4,128,P2P,mx6,74.84,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mixtral-8x7B-onnx-precision-mx6-bs-4-mos-default-ols-default-inst-1-bs-4-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136968,https://huggingface.co/mistralai/Mixtral-8x7B-Instruct-v0.1,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,36.14, 05:43:47,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:17:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,175.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mixtral-8x7B,4096,4096,8192,4,16,128,P2P,mx6,139.59,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mixtral-8x7B-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136971,https://huggingface.co/mistralai/Mixtral-8x7B-Instruct-v0.1,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,35.23, 05:18:53,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:11:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,165.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mixtral-8x7B,128,128,256,8,1,128,P2P,mx6,40.96,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mixtral-8x7B-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-256-gl-128-pl-128-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136986,https://huggingface.co/mistralai/Mixtral-8x7B-Instruct-v0.1,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,38.23, 06:01:18,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:18:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.925,18205816.0,662.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mixtral-8x7B,128,128,256,8,8,128,P2P,mx6,108.63,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mixtral-8x7B-onnx-precision-mx6-bs-8-mos-default-ols-default-inst-1-bs-8-cl-256-gl-128-pl-128-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136989,https://huggingface.co/mistralai/Mixtral-8x7B-Instruct-v0.1,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,38.29, 06:08:15,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:16:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.010000000000002,13491736.0,807.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mixtral-8x7B,128,128,256,8,16,128,P2P,mx6,158.71,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mixtral-8x7B-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-256-gl-128-pl-128-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136992,https://huggingface.co/mistralai/Mixtral-8x7B-Instruct-v0.1,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,36.33, 06:07:30,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:15:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.925,155184.0,763.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mixtral-8x7B,128,128,256,8,32,128,P2P,mx6,259.76,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mixtral-8x7B-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-256-gl-128-pl-128-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136995,https://huggingface.co/mistralai/Mixtral-8x7B-Instruct-v0.1,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,36.32, 06:02:28,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:15:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.925,155184.0,788.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mixtral-8x7B,4096,4096,8192,8,1,128,P2P,mx6,64.77,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mixtral-8x7B-onnx-precision-mx6-bs-1-mos-default-ols-default-inst-1-bs-1-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136974,https://huggingface.co/mistralai/Mixtral-8x7B-Instruct-v0.1,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,38.24, 06:05:53,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:27:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.025,18123832.0,634.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mixtral-8x7B,4096,4096,8192,8,4,128,P2P,mx6,104.25,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mixtral-8x7B-onnx-precision-mx6-bs-4-mos-default-ols-default-inst-1-bs-4-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136977,https://huggingface.co/mistralai/Mixtral-8x7B-Instruct-v0.1,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,38.31, 06:07:34,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:23:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.385000000000002,20806856.0,739.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mixtral-8x7B,4096,4096,8192,8,16,128,P2P,mx6,198.35,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mixtral-8x7B-onnx-precision-mx6-bs-16-mos-default-ols-default-inst-1-bs-16-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136980,https://huggingface.co/mistralai/Mixtral-8x7B-Instruct-v0.1,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,36.47, 06:05:54,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:19:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.295,22956008.0,762.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
Mixtral-8x7B,4096,4096,8192,8,32,128,P2P,mx6,315.21,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",Mixtral-8x7B-onnx-precision-mx6-bs-32-mos-default-ols-default-inst-1-bs-32-cl-8192-gl-4096-pl-4096-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,136983,https://huggingface.co/mistralai/Mixtral-8x7B-Instruct-v0.1,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,36.47, 06:05:32,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:19:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.905,22143488.0,764.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
allam_7b,1024,1024,2048,4,64,128,P2P,mx6,757.02,-,-,"cloud,LLM-KV-cache,1QPC,qnn_release",allam_7b-onnx-precision-mx6-bs-64-mos-default-ols-default-inst-1-bs-64-cl-2048-gl-1024-pl-1024-cores-16,Linear_BS_mode,AIC.1.20.0.106_apps_AIC.1.20.0.106_platform,Gigabyte_16NSP_Ultra,vllm_dataset,137052,https://huggingface.co//home/qraniumtest/QEFF_MODELS/qeff_cache/allam_7b-alpha-v1.27.2.16/tokenizer/,NA,onnx,master,,,AIC.1.20.0.106_apps,AIC.1.20.0.106_platform,9420,AIC.1.19.1.27_apps_AIC.1.19.1.27_platform,-,7.04, 01:48:35,16,,,,,,,True,LLM-KV-Perf,1,NA,NA,,,,,,,,,,,ubuntu,,PASS,,,,,,,,,,,,,,0.0,,,,,,00:04:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,155184.0,12.0,AIC.1.20.0.100_apps_AIC.1.20.0.100_platform,master
